0.254691 ; 0.498742 ; 0.334943 ; 1015.36072149135866330549 ; 56.25000000000000000000 ; 246.81701249765434415459 ; {.503752 349.371000 207.616370} ; {41.86472534780989860000 15.50000000000000000000 13034.3} 
0.597329 ; 0.511319 ; 0.0896925 ; 1063.95147741877143426448 ; 49.00000000000000000000 ; 4739.66231750797522987419 ; {.777863 355.659500 62.9185750} ; {42.61826907453507770000 15.00000000000000000000 32428.5} 
0.733267 ; 0.120261 ; 0.93771 ; 84.42400704888074038565 ; 64.00000000000000000000 ; 181.66682343479076749863 ; {.886613 160.130500 563.24890} ; {19.18825375405363630000 16.00000000000000000000 2380.39} 
0.812828 ; 0.242112 ; 0.739499 ; 271.88337433746986304220 ; 42.25000000000000000000 ; 41.49830504785137924574 ; {.950262 221.056000 446.304410} ; {26.48888638863976960000 14.50000000000000000000 4948.7} 
0.764109 ; 0.907763 ; 0.874509 ; 3177.68777958085975788106 ; 42.25000000000000000000 ; 45.47599315518859072984 ; {.911287 553.881500 525.960310} ; {66.37098348956544290000 14.50000000000000000000 9761.41} 
0.686995 ; 0.570929 ; 0.604421 ; 1309.69930538764932327803 ; 49.00000000000000000000 ; 31.56561813548508162879 ; {.849596 385.464500 366.608390} ; {46.18976796537454070000 15.00000000000000000000 9350.69} 
0.723031 ; 0.158981 ; 0.253729 ; 132.43729318357407623057 ; 64.00000000000000000000 ; 4.59767588365547006942 ; {.878424 179.490500 159.700110} ; {21.50814030082941230000 16.00000000000000000000 8082.64} 
0.503083 ; 0.705529 ; 0.0525315 ; 1958.43860835245102237034 ; 56.25000000000000000000 ; 7132.14955901670106961813 ; {.702466 452.764500 40.9935850} ; {54.25424960783372070000 15.50000000000000000000 38125} 
0.189167 ; 0.569897 ; 0.595035 ; 1305.22777974244131616190 ; 56.25000000000000000000 ; 1.69463330831300431598 ; {.451333 384.948500 361.070650} ; {46.12793627848733510000 15.50000000000000000000 7775.15} 
0.970012 ; 0.00909531 ; 0.0651492 ; 6.38990088401464411495 ; 72.25000000000000000000 ; 41.56963799887408519415 ; {1.076009 104.54765500 48.4380280} ; {12.52782532703797477300 16.50000000000000000000 9653.32} 
0.648999 ; 0.701661 ; 0.206643 ; 1937.98056003292750408008 ; 42.25000000000000000000 ; 1460.37052024770125727081 ; {.819199 450.830500 131.919370} ; {54.02250061085725630000 14.50000000000000000000 21248.4} 
0.193055 ; 0.331021 ; 0.671635 ; 475.92991613081239499398 ; 64.00000000000000000000 ; 29.82326908688309251270 ; {.454444 265.510500 406.264650} ; {31.81581802570814430000 16.00000000000000000000 5306.71} 
0.0957946 ; 0.973581 ; 0.619716 ; 3637.83060284101680462385 ; 49.00000000000000000000 ; 49.92874317883280165130 ; {.3766356 586.790500 375.632440} ; {70.31443113253259230000 15.00000000000000000000 9879.1} 
0.852896 ; 0.606866 ; 0.827966 ; 1470.17895175857666956526 ; 36.00000000000000000000 ; 1.46138290561080878211 ; {.982316 403.433000 498.499940} ; {48.34291266660080780000 14.00000000000000000000 7741.24} 
0.425213 ; 0.651921 ; 0.430104 ; 1684.47507611990823514491 ; 56.25000000000000000000 ; 480.19818022142991180323 ; {.640170 425.960500 263.761360} ; {51.04235709751461430000 15.50000000000000000000 15298.4} 
